date,M_t,D_t,H_t,new_cases,infectiousness,delay_list
2020-02-16,43.330994783119394,0.0,1.1662657545660773,0.0,0.0,0
2020-02-17,43.844625158676166,0.0,1.1668247353529468,0.0,0.0,[12.0]
2020-02-18,44.17427242522514,0.0,1.1680963315118449,2.0,0.0,"[8.0, 8.0, 14.0, 14.0, 16.0]"
2020-02-19,44.28327909147887,0.0,1.170058611624773,0.0,0.0,0
2020-02-20,44.22377369840294,0.0,1.1724832750793648,16.0,0.0,"[11.0, 10.0, 12.0, 13.0, 23.0]"
2020-02-21,44.10678894067264,0.0,1.1750432414785228,74.0,0.0,"[18.0, 12.0, 8.0, 12.0, 10.0, 13.0, 17.0]"
2020-02-22,44.03740554664259,0.0,1.1774912559521902,190.0,0.0,"[5.0, 9.0, 8.0, 8.0, 11.0, 10.0, 14.0, 12.0, 15.0, 14.0, 21.0]"
2020-02-23,44.05576755997023,0.0,1.179819125946042,210.0,0.0,"[8.0, 7.0, 8.0, 10.0, 8.0, 11.0]"
2020-02-24,44.122993604145165,0.0,1.182288742391177,207.0,0.0,"[5.0, 7.0, 7.0]"
2020-02-25,44.15925958932482,0.0,1.1852822909506298,130.0,0.0,"[6.0, 5.0, 7.0, 8.0, 8.0, 11.0, 11.0, 12.0]"
2020-02-26,44.1093366107722,0.0,1.189032275649611,253.0,0.0,"[6.0, 5.0, 7.0, 7.0, 9.0, 9.0, 11.0]"
2020-02-27,43.98878737581715,0.0,1.1933762954117977,449.0,0.0,"[4.0, 5.0, 5.0, 5.0, 7.0, 7.0, 7.0, 10.0, 9.0]"
2020-02-28,43.8764481560759,0.0,1.1977012479685916,427.0,0.0,"[9.0, 4.0, 5.0, 8.0, 10.0, 11.0, 16.0]"
2020-02-29,43.86029261338194,0.0,1.2011699457839935,909.0,0.0,"[4.0, 5.0, 5.0, 4.0, 7.0, 8.0, 5.0]"
2020-03-01,43.97646936285662,0.0,1.2031327461588854,595.0,0.0,"[10.0, 8.0, 8.0, 7.0, 14.0, 14.0]"
2020-03-02,44.18570073396708,0.0,1.2034756457924392,686.0,0.0,"[5.0, 7.0, 11.0, 5.0]"
2020-03-03,44.40358464878927,0.7501432585697689,1.2026588546896602,600.0,505.0405030481272,"[7.0, 6.0, 10.0, 15.0]"
2020-03-04,44.56305541621874,0.7501432585697689,1.2014103433400083,516.0,583.4373643472619,"[6.0, 10.0, 11.0]"
2020-03-05,44.66342740285284,0.7501432585697689,1.2003140759711957,438.0,625.4413650952374,"[7.0, 6.0, 6.0]"
2020-03-06,44.76706390529255,0.7501432585697689,1.1995797878340615,518.0,620.4805941049497,"[6.0, 6.0, 7.0]"
2020-03-07,44.948488580088856,0.7501432585697689,1.1991179388458957,483.0,583.0089335351526,[9.0]
2020-03-08,45.23484065850009,0.7501432585697689,1.1987762970620608,367.0,548.9534494967631,"[5.0, 7.0, 12.0]"
2020-03-09,45.58360203113752,0.7501432585697689,1.1985156139266566,248.0,520.8213186760225,"[6.0, 13.0]"
2020-03-10,45.913905952223566,0.7501432585697689,1.198405387204826,131.0,486.810732916531,[6.0]
2020-03-11,46.16800746427622,0.0,1.198489045918372,0.0,0.0,0
2020-03-12,46.35667604053886,0.0,1.1986753558891603,0.0,0.0,0
2020-03-13,46.551376366542776,0.7501432585697689,1.1987516581504485,110.0,437.2846138833687,"[5.0, 5.0, 7.0]"
2020-03-14,46.83042515823088,0.7501432585697689,1.1985248227304857,107.0,365.5167986983468,"[3.0, 12.0]"
2020-03-15,47.219174728194005,0.0,1.197949438738059,0.0,0.0,0
2020-03-16,47.66894041525387,0.7501432585697689,1.1971694141700044,74.0,285.7165067815072,[14.0]
2020-03-17,48.0911936635486,0.0,1.196411622868506,0.0,0.0,0
2020-03-18,48.422474137642766,0.7501432585697689,1.1958190021867527,93.0,215.9849129885337,"[10.0, 13.0]"
2020-03-19,48.67219929762054,0.7501432585697689,1.1953507022353014,152.0,161.36270891507365,"[5.0, 6.0, 7.0]"
2020-03-20,48.91443556557349,0.7501432585697689,1.1948163810514676,87.0,127.05359154324395,"[8.0, 11.0]"
2020-03-21,49.231179054471454,0.7501432585697689,1.1940272104147982,147.0,116.56966536646068,"[10.0, 17.0]"
2020-03-22,49.64882395111371,0.7501432585697689,1.19294280189255,98.0,111.0521526981884,[8.0]
2020-03-23,50.11592887386874,0.7501432585697689,1.191706956177487,64.0,114.56430399789566,"[8.0, 9.0, 18.0]"
2020-03-24,50.53915652859884,0.0,1.1905462339181467,0.0,0.0,0
2020-03-25,50.85180310736401,0.7501432585697689,1.189602923012432,100.0,116.30269956603917,[8.0]
2020-03-26,51.0641830012606,0.7501432585697689,1.1888349945161103,104.0,108.8373246775666,[5.0]
2020-03-27,51.2548065181194,0.0,1.188050177855248,0.0,0.0,0
2020-03-28,51.5105799108527,0.7501432585697689,1.1870567790550086,146.0,102.27183593489468,[11.0]
2020-03-29,51.86023456180229,0.0,1.1858105188546348,0.0,0.0,0
2020-03-30,52.25151722970843,0.7501432585697689,1.1844503442386474,78.0,98.5176183667627,[6.0]
2020-03-31,52.5892952331744,0.7501432585697689,1.1831972235075736,125.0,103.00866382409978,[7.0]
2020-04-01,52.80709876029491,0.7501432585697689,1.1821874691103176,101.0,104.64664462738742,"[11.0, 12.0]"
2020-04-02,52.91890487254356,0.0,1.1813731182461136,0.0,0.0,0
2020-04-03,53.00897285347271,0.7501432585697689,1.1805564252521534,86.0,108.17560640542166,[12.0]
2020-04-04,53.16911561359622,0.7501432585697689,1.1795459890511557,94.0,109.19237450769648,"[8.0, 7.0]"
2020-04-05,53.430126138421926,0.7501432585697689,1.1782978970942388,81.0,105.26055512282,"[6.0, 10.0, 10.0, 12.0]"
2020-04-06,53.738481235802354,0.7501432585697689,1.176970166598782,47.0,101.21492476378228,"[6.0, 7.0, 10.0]"
2020-04-07,53.995992019617,0.7501432585697689,1.175831237197818,47.0,96.23102758087497,[9.0]
2020-04-08,54.13299994305262,0.7501432585697689,1.1751138197146125,53.0,86.349940150091,[7.0]
2020-04-09,54.16097048199715,0.0,1.1749234371629085,0.0,0.0,0
2020-04-10,54.16234546947071,0.0,1.1752403434902998,0.0,0.0,0
2020-04-11,54.228509579656055,0.7501432585697689,1.1759732789367168,30.0,75.15059837459361,"[6.0, 8.0]"
2020-04-12,54.39311528848111,0.7501432585697689,1.176966589890804,32.0,65.62795299659132,[7.0]
2020-04-13,54.61164781273767,0.7501432585697689,1.1779466353395924,25.0,55.577796216776186,[6.0]
2020-04-14,54.80096273414668,0.0,1.1784968745866555,0.0,0.0,0
2020-04-15,54.90769668568404,0.0,1.1781558919817317,0.0,0.0,0
2020-04-16,54.953426889753466,0.0,1.1766298101115953,0.0,0.0,0
2020-04-17,55.0198101086816,0.0,1.1739664015208098,0.0,0.0,0
2020-04-18,55.18717956374751,0.0,1.1705663450740884,0.0,0.0,0
2020-04-19,55.47114289066557,0.0,1.1670229305965825,0.0,0.0,0
2020-04-20,55.80547819753035,0.0,1.163887074661449,0.0,0.0,0
2020-04-21,56.08492042471267,0.0,1.1615081514323773,0.0,0.0,0
2020-04-22,56.239413810408905,0.0,1.1599662896847316,0.0,0.0,0
2020-04-23,56.28512277413649,0.0,1.1591330602294825,0.0,0.0,0
2020-04-24,56.31039949605944,0.0,1.1588163723783362,0.0,0.0,0
2020-04-25,56.40912696282825,0.0,1.158905589950886,0.0,0.0,0
2020-04-26,56.6100811720933,0.0,1.1594314370091836,0.0,0.0,0
2020-04-27,56.85686897820844,0.0,1.1604510733369595,0.0,0.0,0
2020-04-28,57.05255802055294,0.0,1.1618683549654685,0.0,0.0,0
2020-04-29,57.135740439190485,0.0,1.163333332495374,0.0,0.0,0
2020-04-30,57.12910235644627,0.0,1.1643811682425784,0.0,0.0,0
2020-05-01,57.12131330516653,0.0,1.1646770135446691,0.0,0.0,0
2020-05-02,57.19893615927499,0.0,1.164167704927005,0.0,0.0,0
2020-05-03,57.379381443115705,0.0,1.1630001544337392,0.0,0.0,0
2020-05-04,57.59508982147249,0.0,1.161321437150408,0.0,0.0,0
2020-05-05,57.74028789327174,0.0,1.1591766694756027,0.0,0.0,0
2020-05-06,57.7471699656437,0.0,1.1565761983120286,0.0,0.0,0
2020-05-07,57.63682026091495,0.7501432585697689,1.153622623585956,4.0,47.25891711502548,"[9.0, 10.0, 11.0, 11.0, 11.0]"
2020-05-08,57.50478822801154,0.7501432585697689,1.1505429537331582,12.0,40.33314667534189,[9.0]
2020-05-09,57.45408582832765,0.7501432585697689,1.1476232016695165,18.0,31.64159091982328,"[8.0, 9.0, 9.0, 14.0, 16.0]"
2020-05-10,57.523618591790445,0.8625478802584736,1.1451223524310106,34.0,27.223243257299288,"[7.0, 7.0, 7.0, 7.0, 9.0, 13.0, 13.0, 9.0]"
2020-05-11,57.66493806114481,0.7501432585697689,1.1432236961941131,35.0,19.320542439770826,"[12.0, 14.0, 8.0]"
2020-05-12,57.78399543208177,0.7501432585697689,1.142002955660868,27.0,19.08879602020108,"[7.0, 5.0, 5.0, 8.0]"
2020-05-13,57.817180632634326,0.7501432585697689,1.141392438925014,26.0,22.24746896460449,"[6.0, 14.0]"
2020-05-14,57.78549957223124,0.7501432585697689,1.1411610512071466,29.0,25.50580059397697,"[11.0, 14.0, 18.0]"
2020-05-15,57.78195620378212,0.7501432585697689,1.1409882902398527,27.0,27.434474715824628,"[7.0, 10.0, 11.0, 12.0]"
2020-05-16,57.90414934576331,0.7501432585697689,1.1406035674864508,19.0,28.239344873913705,"[7.0, 7.0, 10.0, 13.0]"
2020-05-17,58.18110383181261,0.7501432585697689,1.1399142002595315,13.0,28.03637738856308,"[5.0, 9.0, 10.0, 14.0]"
2020-05-18,58.54927830852729,0.7501432585697689,1.139033011051075,15.0,26.57183740034572,"[7.0, 11.0, 10.0]"
2020-05-19,58.89620219703546,0.7501432585697689,1.138159539789776,13.0,23.840047333981264,"[6.0, 5.0]"
2020-05-20,59.140212585075446,0.7501432585697689,1.1374195169612078,32.0,20.873230627334685,"[6.0, 12.0, 14.0]"
2020-05-21,59.28854288010536,0.7501432585697689,1.136759821396281,12.0,18.019641376759672,"[9.0, 11.0]"
2020-05-22,59.42666667703162,0.7501432585697689,1.135982063265492,20.0,18.39684776311971,"[6.0, 6.0, 8.0, 8.0, 8.0]"
2020-05-23,59.64921859400639,0.7501432585697689,1.1348927014920174,23.0,18.441170699052293,"[6.0, 7.0, 8.0, 8.0, 6.0]"
2020-05-24,59.98368071074169,0.7501432585697689,1.1334492087486006,25.0,18.750815307043407,[9.0]
2020-05-25,60.36493501170069,0.7501432585697689,1.131795391100096,16.0,19.64642943141428,[9.0]
2020-05-26,60.679886750432175,0.7501432585697689,1.1301649469131645,19.0,20.647199656113248,[7.0]
2020-05-27,60.85034474865112,0.7501432585697689,1.128709075133744,40.0,20.64416735100777,"[6.0, 6.0, 6.0, 10.0, 13.0]"
2020-05-28,60.89154148247805,0.7501432585697689,1.1274161202665027,79.0,20.418897699620867,"[6.0, 15.0]"
2020-05-29,60.89883299276043,0.7501432585697689,1.1261570571486073,58.0,22.79303331363264,"[5.0, 7.0, 7.0, 9.0, 11.0]"
2020-05-30,60.9737747521107,0.7501432585697689,1.1248588676998583,39.0,31.99071192320033,"[6.0, 5.0, 6.0, 6.0, 6.0]"
2020-05-31,61.14422831419858,0.7501432585697689,1.123661269931171,27.0,41.877434758207976,"[8.0, 8.0, 6.0]"
2020-06-01,61.339206041690325,0.7270389687993047,1.1229205943730285,35.0,48.57228995328407,"[9.0, 5.0, 5.0, 6.0, 7.0, 6.0, 8.0]"
2020-06-02,61.43821955019386,0.7501432585697689,1.1230100233395377,38.0,47.17920640240265,"[5.0, 3.0, 6.0, 6.0, 15.0]"
2020-06-03,61.36059720188859,0.7501432585697689,1.124009695988416,49.0,43.47940931765493,"[6.0, 6.0, 7.0, 8.0, 9.0]"
2020-06-04,61.1286245883048,0.7501432585697689,1.125512391004566,39.0,39.59897342914069,"[5.0, 6.0, 6.0, 7.0, 7.0]"
2020-06-05,60.85255302823964,0.7501432585697689,1.1267279880665293,39.0,38.96417623891099,"[5.0, 5.0, 6.0, 2.0, 8.0]"
2020-06-06,60.65047249444696,0.7501432585697689,1.1268931901583272,51.0,39.60952496875496,"[6.0, 7.0, 6.0]"
2020-06-07,60.562567876144406,0.7501432585697689,1.125726065310262,57.0,40.278217715185214,"[8.0, 8.0]"
2020-06-08,60.52432487278014,0.7501432585697689,1.123599775420649,37.0,42.06575938350124,"[5.0, 8.0]"
2020-06-09,60.4176285334331,0.7501432585697689,1.12130290950325,38.0,45.00670215443606,"[7.0, 6.0, 6.0, 6.0, 7.0, 7.0]"
2020-06-10,60.1616839414964,0.7501432585697689,1.1195647081346567,50.0,45.74671815483197,"[7.0, 6.0]"
2020-06-11,59.775869649426944,0.7501432585697689,1.1186963783007815,45.0,44.98186991542066,"[5.0, 13.0]"
2020-06-12,59.36482450415996,0.7501432585697689,1.1185552670323158,56.0,44.86469129840536,"[9.0, 9.0]"
2020-06-13,59.04162300714233,0.7230831634341249,1.1187905196341423,48.0,44.21004756361364,"[5.0, 4.0, 6.0, 6.0, 5.0, 9.0, 11.0, 11.0]"
2020-06-14,58.847408382906416,0.7501432585697689,1.1191332897729347,34.0,46.03283974025547,"[6.0, 7.0, 8.0, 9.0, 13.0, 11.0]"
2020-06-15,58.72696494142364,0.7501432585697689,1.1195312450695345,37.0,47.72554310941177,"[6.0, 6.0, 8.0, 9.0, 12.0]"
2020-06-16,58.57550536376132,0.7501432585697689,1.1200794294411325,34.0,46.748277196198885,"[7.0, 7.0, 8.0, 7.0, 8.0, 9.0]"
2020-06-17,58.3209076438763,0.8345283027886108,1.1208438493093993,43.0,44.42420414002029,"[5.0, 6.0, 8.0, 9.0, 11.0, 10.0, 10.0]"
2020-06-18,57.98061874766153,0.7501432585697689,1.1217394860616094,59.0,41.31736781619139,"[5.0, 6.0, 7.0, 7.0, 7.0]"
2020-06-19,57.648520314071625,0.0,1.1225535823217971,0.0,0.0,0
2020-06-20,57.42609790843872,0.7501432585697689,1.1230772637423654,67.0,39.5251059300433,[5.0]
2020-06-21,57.3489930224502,0.0,1.123257975488096,0.0,0.0,0
2020-06-22,57.36469484682055,0.7501432585697689,1.1232302278769786,17.0,41.61209117983795,[13.0]
2020-06-23,57.37614864027319,0.0,1.1232144572969598,0.0,0.0,0
2020-06-24,57.31854694718898,0.0,1.123350574872113,0.0,0.0,0
2020-06-25,57.21190604928411,0.7501432585697689,1.1235986731689402,28.0,46.99390094895765,"[9.0, 10.0, 11.0]"
2020-06-26,57.14674621325058,0.7501432585697689,1.123773748475127,39.0,46.62942890731936,"[4.0, -2.0, 10.0, 12.0]"
2020-06-27,57.21564467296816,0.7501432585697689,1.123696690531698,51.0,43.09613206827744,"[6.0, 18.0]"
2020-06-28,57.44047471017291,0.7501432585697689,1.1233404901645287,62.0,39.68213532839452,"[6.0, 7.0, 8.0]"
2020-06-29,57.74960825346077,0.7501432585697689,1.1228644941432493,42.0,38.63774540160887,"[5.0, 9.0]"
2020-06-30,58.02227968963194,0.7501432585697689,1.1225108789169305,42.0,42.105212580453326,"[5.0, 6.0, 15.0]"
2020-07-01,58.1692686617271,0.7501432585697689,1.1224353114035317,51.0,45.37477612124432,[7.0]
2020-07-02,58.191347961152665,0.0,1.1226048995279128,0.0,0.0,0
2020-07-03,58.16893670198371,0.7501432585697689,1.122831038166591,61.0,46.70715080152399,"[6.0, 15.0]"
2020-07-04,58.193445999509066,0.0,1.1229200509210349,0.0,0.0,0
2020-07-05,58.29187048924596,0.0,1.122820879487178,0.0,0.0,0
2020-07-06,58.40231555044573,0.7501432585697689,1.122662466817992,48.0,47.474032748478535,[5.0]
2020-07-07,58.41857400580667,0.0,1.122654390583868,0.0,0.0,0
2020-07-08,58.27067441387111,0.7501432585697689,1.122921864928853,62.0,49.16884542002406,"[7.0, 8.0]"
2020-07-09,57.98073797149562,0.7501432585697689,1.1234073646760894,50.0,50.16851675826148,[18.0]
2020-07-10,57.648594640509216,0.7501432585697689,1.1239058435946123,45.0,52.54753544740385,"[6.0, 7.0]"
2020-07-11,57.380771716108725,0.7501432585697689,1.124216181081194,35.0,53.73177734935715,"[8.0, 14.0]"
2020-07-12,57.21589659587006,0.0,1.124288264310565,0.0,0.0,0
2020-07-13,57.10236293759863,0.7501432585697689,1.1242588315920183,62.0,52.74634263278114,[8.0]
2020-07-14,56.94329034858427,0.0,1.1243502147582891,0.0,0.0,0
2020-07-15,56.67476205289123,0.7501432585697689,1.1247035532317755,39.0,49.51428426408336,[6.0]
2020-07-16,56.31890054476444,0.7501432585697689,1.1252789447212104,61.0,48.910621169115934,[9.0]
2020-07-17,55.96931147633396,0.7501432585697689,1.1258894923607203,60.0,47.554127421882455,[10.0]
2020-07-18,55.72294116106933,0.7501432585697689,1.1263517505281344,39.0,48.68265171532959,"[7.0, 10.0]"
2020-07-19,55.60901531623279,0.0,1.1266318319219697,0.0,0.0,0
2020-07-20,55.568174690881335,0.7501432585697689,1.126880218578732,26.0,51.57704375155592,"[8.0, 9.0, 15.0]"
2020-07-21,55.49638210582791,0.0,1.12732942464497,0.0,0.0,0
2020-07-22,55.32139422247841,0.7501432585697689,1.1281261577244095,63.0,51.51731614976615,[13.0]
2020-07-23,55.05541960634911,0.7501432585697689,1.129230493611348,59.0,47.67101943571559,[6.0]
2020-07-24,54.782034621945655,0.7501432585697689,1.1304489613755917,41.0,46.91293215124679,[6.0]
2020-07-25,54.590164867589394,0.7501432585697689,1.131583878016311,113.0,48.16880892114138,"[7.0, 9.0]"
2020-07-26,54.50447270441732,0.0,1.1325780866602817,0.0,0.0,0
2020-07-27,54.46478603338553,0.7501432585697689,1.1335483173073433,25.0,48.4342138656348,[6.0]
2020-07-28,54.369449636005385,0.0,1.1346818853824618,0.0,0.0,0
2020-07-29,54.15080964032953,0.7501432585697689,1.1360692026205856,48.0,57.841786168236105,"[5.0, 9.0]"
2020-07-30,53.82683081379795,0.0,1.1376053831802733,0.0,0.0,0
2020-07-31,53.48754360008729,0.7501432585697689,1.1390282161755072,36.0,59.83817530180493,"[6.0, 11.0, 15.0, 16.0, 16.0]"
2020-08-01,53.22955989984547,0.7501432585697689,1.1400746003887317,31.0,57.87464789153968,[15.0]
2020-08-02,53.08769177655121,0.7501432585697689,1.1406336964883137,30.0,53.64683121865171,"[6.0, 14.0]"
2020-08-03,53.01493599445334,0.7501432585697689,1.1407885853721045,23.0,46.66912410228894,"[6.0, 12.0, 12.0]"
2020-08-04,52.92427525964426,0.7501432585697689,1.1407245296241513,34.0,40.292397259189634,"[8.0, 11.0, 12.0]"
2020-08-05,52.76110938835509,0.7501432585697689,1.1405592970347027,33.0,35.10169018400536,"[9.0, 10.0]"
2020-08-06,52.55135573985557,0.7634165576850518,1.140268904984007,43.0,32.231181037144566,"[6.0, 5.0, 6.0, 7.0, 6.0, 8.0, 9.0, 9.0]"
2020-08-07,52.38704032585907,0.7501432585697689,1.1397276833827146,20.0,31.244460116859884,[7.0]
2020-08-08,52.360764035443296,0.7501432585697689,1.1389009916741633,43.0,32.68270737916986,"[6.0, 10.0, 7.0, 8.0]"
2020-08-09,52.496851109112974,0.7501432585697689,1.138013068186577,36.0,32.34829297218638,"[6.0, 6.0, 7.0, 8.0]"
2020-08-10,52.72901015172004,0.7881114701861622,1.1375728799091425,28.0,33.482446270259004,"[8.0, 6.0, 6.0, 6.0, 6.0, 9.0, 13.0]"
2020-08-11,52.941156633142064,0.7327597699483022,1.1381826225975908,34.0,34.30984366860944,"[5.0, 6.0, 5.0, 5.0, 5.0, 7.0, 8.0, 8.0, 8.0, 8.0, 8.0]"
2020-08-12,53.04357134967416,0.7903690434008085,1.1401945206351751,54.0,33.87568493177335,"[5.0, 6.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 11.0, 11.0]"
2020-08-13,53.0312185720542,0.7875014065921186,1.143412478568189,56.0,32.953592259410904,"[6.0, 6.0, 6.0, 6.0, 6.0, 10.0, 10.0, 11.0]"
2020-08-14,52.97624743177811,0.7501432585697689,1.1470540710682813,103.0,36.21733171663598,"[6.0, 7.0, 3.0, 7.0, 10.0]"
2020-08-15,52.961776024095,0.7501432585697689,1.150069249794231,166.0,40.58580478839219,"[5.0, 6.0, 7.0, 8.0]"
2020-08-16,53.00299253745073,0.7501432585697689,1.1516762521346668,279.0,51.98072303059006,"[3.0, 7.0, 6.0, 6.0, 7.0, 9.0]"
2020-08-17,53.01317042037227,0.8237098928630313,1.1518079649193405,197.0,71.46439179488668,"[5.0, 6.0, 7.0, 8.0, 10.0, 11.0, 12.0]"
2020-08-18,52.84046030661544,0.764046298783313,1.1511807184796743,246.0,115.76674803832982,"[5.0, 6.0, 5.0, 5.0, 5.0, 5.0, 7.0, 6.0, 7.0, 8.0, 7.0, 8.0, 8.0, 9.0, 8.0, 8.0, 12.0, 13.0]"
2020-08-19,52.354742629692346,0.7552003334821678,1.1509220046907778,297.0,155.05606039371304,"[5.0, 5.0, 5.0, 7.0, 6.0, 7.0, 7.0, 8.0, 7.0, 8.0, 7.0, 16.0]"
2020-08-20,51.52914400459684,0.8270013473099483,1.151990424564335,288.0,177.73199786478938,"[6.0, 6.0, 7.0, 8.0, 8.0, 9.0, 9.0, 10.0]"
2020-08-21,50.459133985934194,0.7331544172900798,1.154727929185806,324.0,213.8764930482768,"[5.0, 5.0, 8.0, 8.0, 6.0, 2.0, 8.0, 8.0, 8.0, 8.0, 28.0]"
2020-08-22,49.31069027281728,0.6904991598638275,1.1587891854439996,332.0,251.36012694222688,"[5.0, 5.0, 5.0, 6.0, 5.0, 5.0, 6.0, 7.0, 7.0, 8.0, 7.0, 7.0]"
2020-08-23,48.23730357576735,0.5916514041206297,1.1634171771979804,397.0,275.4128522142307,"[5.0, 5.0, 0.0, 6.0, 6.0, 5.0, 6.0, 6.0, 6.0, 6.0]"
2020-08-24,47.324057109022384,0.7071544618462807,1.1678424142520951,266.0,294.7232044070677,"[5.0, 5.0, 6.0, 5.0, 6.0, 6.0, 8.0, 7.0, 9.0]"
2020-08-25,46.58703933175651,0.7501432585697689,1.171557249686952,280.0,314.1150882541503,"[4.0, 6.0, 17.0]"
2020-08-26,46.01395588725157,0.7501432585697689,1.1743543280886082,320.0,322.23412823126233,"[5.0, 6.0, 11.0, 17.0]"
2020-08-27,45.6076949628394,0.7501432585697689,1.1762123604536716,441.0,318.07164595480725,"[7.0, 21.0]"
2020-08-28,45.39604344708958,0.7501432585697689,1.177183164747366,371.0,313.5531034668992,"[10.0, 13.0, 15.0]"
2020-08-29,45.40449459235335,0.7501432585697689,1.1773586744906284,323.0,326.2618949247736,"[4.0, 8.0, 14.0, 14.0]"
2020-08-30,45.6161163426117,0.7501432585697689,1.176922529786238,299.0,342.895423574332,[6.0]
2020-08-31,45.95814523586964,0.7501432585697689,1.176137365723141,248.0,352.20958448041097,"[6.0, 6.0, 9.0, 10.0, 11.0, 13.0]"
2020-09-01,46.33217151883967,0.907447706895089,1.175267050263934,235.0,342.7196572975064,"[8.0, 8.0, 6.0, 8.0, 10.0, 10.0, 13.0, 13.0, 12.0, 12.0, 13.0]"
2020-09-02,46.67056820565063,0.7501432585697689,1.1744369232689966,267.0,329.80782878120874,"[6.0, 8.0, 10.0, 9.0]"
2020-09-03,46.97660808018993,0.7501432585697689,1.173566452219,195.0,301.9207685171862,"[7.0, 9.0, 11.0, 14.0]"
2020-09-04,47.31284657273814,0.8284028155633397,1.172433695868475,198.0,288.83340253269125,"[5.0, 8.0, 6.0, 7.0, 9.0, 10.0, 9.0, 14.0]"
2020-09-05,47.744772698410365,0.8042724912308684,1.170854711390974,168.0,264.5886588887263,"[5.0, 6.0, 7.0, 8.0, 8.0, 10.0, 10.0]"
2020-09-06,48.28091318542515,0.7501432585697689,1.1688426602338124,167.0,239.9779892601657,"[7.0, 8.0]"
2020-09-07,48.85429921132324,0.7501432585697689,1.1666380253144826,119.0,220.6660388017076,"[8.0, 7.0, 12.0]"
2020-09-08,49.36263172578627,0.7501432585697689,1.1645781409003888,136.0,202.06702225615567,"[6.0, 6.0, 6.0]"
2020-09-09,49.74001213515153,0.7501432585697689,1.1628932147808475,156.0,180.9607983395472,"[6.0, 6.0, 7.0, 10.0]"
2020-09-10,50.00749892095715,0.7501432585697689,1.161580708672484,155.0,163.32006721915354,"[5.0, 8.0, 8.0, 14.0, 19.0]"
2020-09-11,50.26084897515496,0.8817797511926454,1.160437143416975,176.0,160.5918587792798,"[6.0, 8.0, 9.0, 8.0, 9.0, 9.0, 9.0, 9.0, 11.0, 12.0]"
2020-09-12,50.606108099967074,0.804093738281588,1.1592242378666222,136.0,151.58652370112046,"[5.0, 6.0, 6.0, 7.0, 7.0, 7.0, 8.0, 10.0, 10.0, 18.0]"
2020-09-13,51.089531213727575,0.7746521772404814,1.1578358796485175,121.0,154.13299409672072,"[5.0, 5.0, 6.0, 7.0, 8.0, 11.0, 13.0]"
2020-09-14,51.672611901024375,0.7501432585697689,1.1563468445291625,109.0,153.80626501650065,"[8.0, 8.0, 11.0, 13.0, 14.0, 16.0]"
2020-09-15,52.26840672321789,0.8722096464554112,1.1549149373185164,106.0,149.93968285403335,"[10.0, 12.0, 5.0, 6.0, 10.0, 10.0, 11.0, 16.0]"
2020-09-16,52.81175742618186,0.7501432585697689,1.1536139337647373,113.0,140.63995892112544,"[6.0, 5.0, 8.0, 8.0, 9.0, 12.0]"
2020-09-17,53.31103811603804,0.7540389582643807,1.152338434497434,153.0,129.6884403178923,"[6.0, 4.0, 5.0, 6.0, 7.0, 9.0, 12.0, 13.0]"
2020-09-18,53.839144829613,0.81605790673853,1.1508537220171515,126.0,123.779457998107,"[6.0, 4.0, 6.0, 7.0, 8.0, 11.0, 12.0, 12.0, 27.0]"
2020-09-19,54.4709259023961,0.8097773354837339,1.14896482328896,110.0,122.55659712686445,"[5.0, 6.0, 7.0, 7.0, 9.0, 11.0, 12.0]"
2020-09-20,55.215024338876425,0.796640848332946,1.1466813814821435,82.0,124.62390229876902,"[5.0, 6.0, 6.0, 7.0, 9.0, 10.0, 15.0]"
2020-09-21,55.99209372394303,0.7501432585697689,1.1442520870927817,70.0,124.34397226339358,"[8.0, 5.0, 7.0, 7.0]"
2020-09-22,56.68232715684485,0.6770249578299244,1.1420330040173088,61.0,118.0442265298058,"[4.0, 6.0, 6.0, 5.0, 6.0, 7.0, 8.0]"
2020-09-23,57.20940338781065,0.7501432585697689,1.1402960286251564,110.0,107.33251529097222,"[7.0, 8.0, 11.0, 11.0, 11.0]"
2020-09-24,57.600729457578105,0.7181159569166327,1.139112976941774,125.0,92.17902446208686,"[5.0, 5.0, 5.0, 10.0, 7.0, 7.0, 7.0]"
2020-09-25,57.972637393613645,0.7501432585697689,1.13841560815556,114.0,87.45878603509766,"[5.0, 6.0, 20.0]"
2020-09-26,58.45151689094543,0.7501432585697689,1.1382038349403336,61.0,91.00971516841396,"[5.0, 9.0, 13.0]"
2020-09-27,59.08636761137653,0.7501432585697689,1.1387690221044726,95.0,98.23476271001748,[12.0]
2020-09-28,60.140890233646736,0.7501432585697689,1.1428255592453815,50.0,98.61343484328567,[8.0]
2020-09-29,60.970602150705055,0.7501432585697689,1.1563267106321846,38.0,96.97265153836192,"[7.0, 7.0, 8.0, 8.0, 9.0]"
2020-09-30,60.56769366192714,0.7501432585697689,1.1766896751378608,113.0,88.36316304596451,"[5.0, 5.0, 8.0, 25.0]"
2020-10-01,59.353298078596005,0.7501432585697689,1.1927130700642397,77.0,75.13230179789078,"[5.0, 5.0, 6.0, 7.0, 8.0, 15.0]"
2020-10-02,58.35004421153252,0.7501432585697689,1.1942283687911244,63.0,72.90755086303146,"[5.0, 5.0, 6.0]"
