date,mean_Rt,lower_Rt,upper_Rt,mean_TP,lower_TP,upper_TP,Cori_Rt,mean_expected,lower_expected,upper_expected,incidence
2020-10-22,1.3710254166650822,1.204095735449748,1.5182194727184075,1.4156676079681785,1.2033174667729514,1.628017749163405,1.1787224787857142,112.98683736508951,100.98032785262119,122.99355463384224,91
2020-10-23,1.3788073547310744,1.2111555725207983,1.520144965524903,1.421488344336088,1.2082650926856746,1.634711595986501,1.1605419467857143,115.46269679011768,104.28239884208595,125.37734252432172,97
2020-10-24,1.3858002480014249,1.2212199458735138,1.5225177355375847,1.427978937772901,1.2137820971069655,1.6421757784388358,1.1230553095714286,117.15969977530234,106.66109822433256,127.30381719862449,101
2020-10-25,1.377483492894095,1.220298751579613,1.5098161945794544,1.4198121086195832,1.2068402923266457,1.6327839249125204,0.9526944167142856,120.24212823469232,109.93181085391345,131.06384298496846,103
2020-10-26,1.3720530712221168,1.2229070473880097,1.5000645868410412,1.4156323810238125,1.2032875238702403,1.6279772381773845,0.7916161365,124.30987936024225,113.3196380167201,135.8052516310203,104
2020-10-27,1.362126260669736,1.2227441281008775,1.489097563293981,1.407123663629852,1.1960551140853743,1.6181922131743298,0.674387016,127.12595343686306,115.43221576687105,139.42119852878224,98
2020-10-28,1.3578334106294911,1.224189327357167,1.484423941046784,1.4049281339787416,1.1941889138819304,1.6156673540755526,0.5868910438571427,131.52503098086837,118.50603085978037,144.734041379035,105
2020-10-29,1.3533932264387274,1.2208028635934824,1.4770779428103762,1.4024451460147476,1.1920783741125354,1.6128119179169595,0.5036636745,133.20161662008053,118.61188961025694,146.79440103935818,114
2020-10-30,1.341459034409706,1.2093874415275727,1.463759464014322,1.3917915361386686,1.183022805717868,1.6005602665594685,0.4290525717857142,137.01722838829627,120.2030874267443,150.94538034862097,111
2020-10-31,1.345349363262451,1.210147647108277,1.4692642810593315,1.396284949863724,1.1868422073841651,1.6057276923432824,0.3795245867857142,140.58497094603212,122.09118426501962,154.91952953996883,109
2020-11-01,1.330861866512943,1.191765926188903,1.455170184301434,1.3806153476435412,1.17352304549701,1.5877076497900722,0.4524441212142857,146.11162531033273,126.1119153464141,160.78563537829265,111
2020-11-02,1.3372166252230622,1.191180578752356,1.4664131147207653,1.384144990604254,1.1765232420136158,1.5917667391948918,0.5336427067857142,151.42846172429063,130.80661449542075,166.72502910176212,111
2020-11-03,1.329214918171995,1.1780437183450327,1.4624695280325557,1.3709326575986824,1.1652927589588802,1.5765725562384847,0.5901311498571429,156.94270980212497,135.85056566691637,172.4764989676059,116
2020-11-04,1.349476180835078,1.1884128077820928,1.486800474969891,1.383765939445592,1.176201048528753,1.5913308303624307,0.6415321184999999,163.05967821085162,142.11766215844548,178.84595853726245,110
2020-11-05,1.3797149912444362,1.2080209991541024,1.5210465033674665,1.4030216953485657,1.192568441046281,1.6134749496508505,0.7122524970714286,169.8408655385846,149.8746850829141,185.95668945954225,113
2020-11-06,1.410703122159833,1.2297121009185557,1.5525136312359735,1.4203644759097274,1.2073098045232682,1.6334191472961863,0.7828465163571429,175.25423875729467,157.24599318634924,191.46680227452185,117
2020-11-07,1.4544605619573536,1.267538753633569,1.5966828630057008,1.4453701841377526,1.2285646565170896,1.6621757117584153,0.8515793903571429,180.28975646375608,163.7291281198527,195.69965736693877,121
