date,M_t,delay_list,new_cases,gi_vals,infectiousness,D_t,home,H_t
2020-08-08,52.360764035443296,"[6.0, 10.0, 7.0, 8.0]",43.0,"[0.0, 0.1351037390747074, 0.21375347652532523, 0.22308948005513782, 0.19194497723826218, 0.12318077482507771, 0.05991687173938354, 0.027811849788461743, 0.013041484471846446, 0.0063387148010432435, 0.003121693385878933, 0.001433571274881135, 0.0006745156320908878, 0.00031835763221831087, 0.00014785621314721868, 6.691023839484258e-05, 3.165005140562861e-05, 1.521441822551437e-05, 5.998488618046832e-06, 2.8641458943817413e-06]",32.68270737916986,0.7501432585697689,1.030551044768737,1.1389009916741633
2020-08-09,52.496851109112974,"[6.0, 6.0, 7.0, 8.0]",36.0,"[0.0, 0.1351037390747074, 0.21375347652532523, 0.22308948005513782, 0.19194497723826218, 0.12318077482507771, 0.05991687173938354, 0.027811849788461743, 0.013041484471846446, 0.0063387148010432435, 0.003121693385878933, 0.001433571274881135, 0.0006745156320908878, 0.00031835763221831087, 0.00014785621314721868, 6.691023839484258e-05, 3.165005140562861e-05, 1.521441822551437e-05, 5.998488618046832e-06, 2.8641458943817413e-06]",32.34829297218638,0.7501432585697689,1.0297475943507497,1.138013068186577
2020-08-10,52.72901015172004,"[8.0, 6.0, 6.0, 6.0, 6.0, 9.0, 13.0]",28.0,"[0.0, 0.12873439115200191, 0.20380516436194224, 0.21304375499332412, 0.18789593049080405, 0.15098190240175513, 0.049020281439315076, 0.03565751661526815, 0.016784742977005888, 0.005792570726833236, 0.003927116697602316, 0.0026240888735702167, 0.0017325392705778361, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",33.482446270259004,0.7881114701861622,1.0293492836174012,1.1375728799091425
2020-08-11,52.941156633142064,"[5.0, 6.0, 5.0, 5.0, 5.0, 7.0, 8.0, 8.0, 8.0, 8.0, 8.0]",34.0,"[0.0, 0.13845881615673677, 0.21920033591384927, 0.22913679741672374, 0.20208933963657982, 0.10333710219085625, 0.0671022652640804, 0.04067534342117377, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",34.30984366860944,0.7327597699483022,1.0299010181133883,1.1381826225975908
2020-08-12,53.04357134967416,"[5.0, 6.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 11.0, 11.0]",54.0,"[0.0, 0.1283666802507525, 0.20322302481091636, 0.2124352267635859, 0.1873592333322313, 0.13549558027376843, 0.09124315610166762, 0.016592644203565064, 0.011715759874868613, 0.008086435137760709, 0.005482259250883447, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",33.87568493177335,0.7903690434008085,1.0317215131693744,1.1401945206351751
2020-08-13,53.0312185720542,"[6.0, 6.0, 6.0, 6.0, 6.0, 10.0, 10.0, 11.0]",56.0,"[0.0, 0.12883411943780024, 0.20396304866540443, 0.2132087962716911, 0.18804149018847804, 0.1510988654461938, 0.04292597452124552, 0.03122449738712221, 0.02204704139454682, 0.015217277591951977, 0.003438889095565957, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",32.953592259410904,0.7875014065921186,1.0346333289761325,1.143412478568189
2020-08-14,52.97624743177811,"[6.0, 7.0, 3.0, 7.0, 10.0]",103.0,"[0.0, 0.1351037390747074, 0.21375347652532523, 0.22308948005513782, 0.19194497723826218, 0.12318077482507771, 0.05991687173938354, 0.027811849788461743, 0.013041484471846446, 0.0063387148010432435, 0.003121693385878933, 0.001433571274881135, 0.0006745156320908878, 0.00031835763221831087, 0.00014785621314721868, 6.691023839484258e-05, 3.165005140562861e-05, 1.521441822551437e-05, 5.998488618046832e-06, 2.8641458943817413e-06]",36.21733171663598,0.7501432585697689,1.0379284766518542,1.1470540710682813
2020-08-15,52.961776024094995,"[5.0, 6.0, 7.0, 8.0]",166.0,"[0.0, 0.1351037390747074, 0.21375347652532523, 0.22308948005513782, 0.19194497723826218, 0.12318077482507771, 0.05991687173938354, 0.027811849788461743, 0.013041484471846446, 0.0063387148010432435, 0.003121693385878933, 0.001433571274881135, 0.0006745156320908878, 0.00031835763221831087, 0.00014785621314721868, 6.691023839484258e-05, 3.165005140562861e-05, 1.521441822551437e-05, 5.998488618046832e-06, 2.8641458943817413e-06]",40.58580478839219,0.7501432585697689,1.0406568047584304,1.150069249794231
2020-08-16,53.00299253745073,"[3.0, 7.0, 6.0, 6.0, 7.0, 9.0]",279.0,"[0.0, 0.1351037390747074, 0.21375347652532523, 0.22308948005513782, 0.19194497723826218, 0.12318077482507771, 0.05991687173938354, 0.027811849788461743, 0.013041484471846446, 0.0063387148010432435, 0.003121693385878933, 0.001433571274881135, 0.0006745156320908878, 0.00031835763221831087, 0.00014785621314721868, 6.691023839484258e-05, 3.165005140562861e-05, 1.521441822551437e-05, 5.998488618046832e-06, 2.8641458943817413e-06]",51.98072303059006,0.7501432585697689,1.0421109240831026,1.1516762521346668
2020-08-17,53.01317042037227,"[5.0, 6.0, 7.0, 8.0, 10.0, 11.0, 12.0]",197.0,"[0.0, 0.12317085317706056, 0.19499727890670274, 0.20383660365930367, 0.17977559733609774, 0.12382019110403714, 0.07816960479414427, 0.04548866550603939, 0.0240890304564509, 0.01662669638146855, 0.007514795538954715, 0.0025106831397403878, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",71.46439179488668,0.8237098928630313,1.042230106302494,1.1518079649193405
2020-08-18,52.84046030661544,"[5.0, 6.0, 5.0, 5.0, 5.0, 5.0, 7.0, 6.0, 7.0, 8.0, 7.0, 8.0, 8.0, 9.0, 8.0, 8.0, 12.0, 13.0]",246.0,"[0.0, 0.13278913913448379, 0.21022441699226874, 0.21975399557479833, 0.1938140898750712, 0.11247699695226797, 0.07210090861327816, 0.038142866902016744, 0.010099490414563218, 0.0046472372845963806, 0.00315062931446256, 0.002105242081008968, 0.0006949868611840374, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",115.76674803832982,0.764046298783313,1.041662533283899,1.1511807184796743
2020-08-19,52.354742629692346,"[5.0, 5.0, 5.0, 7.0, 6.0, 7.0, 7.0, 8.0, 7.0, 8.0, 7.0, 16.0]",297.0,"[0.0, 0.13434455173836385, 0.21268686015565091, 0.2223280625255892, 0.19608431227553366, 0.11817119623546939, 0.07957686061086347, 0.021706677925764178, 0.005108894904259718, 0.0035262541832691598, 0.0023906504272718583, 0.0015974262212859864, 0.0010546912827930463, 0.0006893871837160998, 0.00044676818364395085, 0.0002874061465255171, 0.0, 0.0, 0.0, 0.0]",155.05606039371304,0.7552003334821678,1.0414284323678469,1.1509220046907778
2020-08-20,51.52914400459684,"[6.0, 6.0, 7.0, 8.0, 8.0, 9.0, 9.0, 10.0]",288.0,"[0.0, 0.12268063480711604, 0.19422119231037263, 0.2030253366671262, 0.1790600928315116, 0.14388195310733265, 0.08175141533874414, 0.04955521070687958, 0.02099401187903171, 0.0048301523518855145, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",177.73199786478938,0.8270013473099483,1.042395207552868,1.1519904245643353
2020-08-21,50.459133985934194,"[5.0, 5.0, 8.0, 8.0, 6.0, 2.0, 8.0, 8.0, 8.0, 8.0, 28.0]",324.0,"[0.0, 0.13838428560430022, 0.19916576660681015, 0.20819405100395108, 0.18361868873961185, 0.11803597393517427, 0.07824383583420935, 0.05691482778927953, 0.005740929943913944, 0.003962496510488522, 0.002686404179485538, 0.001795048087469488, 0.0011851699595392183, 0.0007746731142671133, 0.0005020390694142204, 0.00032296192886597315, 0.00020643054782877742, 0.00013120309422881134, 8.2974032804479e-05, 5.2240018357462876e-05]",213.87649304827673,0.7331544172900798,1.0448722782274389,1.154727929185806
2020-08-22,49.31069027281728,"[5.0, 5.0, 5.0, 6.0, 5.0, 5.0, 6.0, 7.0, 7.0, 8.0, 7.0, 7.0]",332.0,"[0.0, 0.14693290907744613, 0.23261605089932136, 0.2431606535117016, 0.2144578105646179, 0.10052317124683616, 0.05439585878953099, 0.007913545910545806, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",251.36012694222688,0.6904991598638275,1.0485471647281546,1.1587891854439996
2020-08-23,48.23730357576735,"[5.0, 5.0, 0.0, 6.0, 6.0, 5.0, 6.0, 6.0, 6.0, 6.0]",397.0,"[0.0, 0.15433301537179334, 0.24433148968859178, 0.25540715903512434, 0.22525873054772838, 0.12066960535676208, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",275.4128522142307,0.5916514041206297,1.0527348700441672,1.1634171771979804
2020-08-24,47.324057109022384,"[5.0, 5.0, 6.0, 5.0, 6.0, 6.0, 8.0, 7.0, 9.0]",266.0,"[0.0, 0.1434722620704883, 0.22713734605797922, 0.23743359622365973, 0.20940677887329004, 0.11217782016362997, 0.042491757397587954, 0.0206057642663969, 0.007274674946967913, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",294.7232044070677,0.7071544618462807,1.0567391098356909,1.1678424142520953
2020-08-25,46.58703933175651,"[4.0, 6.0, 17.0]",280.0,"[0.0, 0.1351037390747074, 0.21375347652532523, 0.22308948005513782, 0.19194497723826218, 0.12318077482507771, 0.05991687173938354, 0.027811849788461743, 0.013041484471846446, 0.0063387148010432435, 0.003121693385878933, 0.001433571274881135, 0.0006745156320908878, 0.00031835763221831087, 0.00014785621314721868, 6.691023839484258e-05, 3.165005140562861e-05, 1.521441822551437e-05, 5.998488618046832e-06, 2.8641458943817413e-06]",314.1150882541503,0.7501432585697689,1.0601005324409236,1.171557249686952
2020-08-26,46.01395588725157,"[5.0, 6.0, 11.0, 17.0]",320.0,"[0.0, 0.1351037390747074, 0.21375347652532523, 0.22308948005513782, 0.19194497723826218, 0.12318077482507771, 0.05991687173938354, 0.027811849788461743, 0.013041484471846446, 0.0063387148010432435, 0.003121693385878933, 0.001433571274881135, 0.0006745156320908878, 0.00031835763221831087, 0.00014785621314721868, 6.691023839484258e-05, 3.165005140562861e-05, 1.521441822551437e-05, 5.998488618046832e-06, 2.8641458943817413e-06]",322.23412823126233,0.7501432585697689,1.0626315093126617,1.1743543280886082
2020-08-27,45.607694962839396,"[7.0, 21.0]",441.0,"[0.0, 0.1351037390747074, 0.21375347652532523, 0.22308948005513782, 0.19194497723826218, 0.12318077482507771, 0.05991687173938354, 0.027811849788461743, 0.013041484471846446, 0.0063387148010432435, 0.003121693385878933, 0.001433571274881135, 0.0006745156320908878, 0.00031835763221831087, 0.00014785621314721868, 6.691023839484258e-05, 3.165005140562861e-05, 1.521441822551437e-05, 5.998488618046832e-06, 2.8641458943817413e-06]",318.07164595480725,0.7501432585697689,1.064312776788086,1.1762123604536716
2020-08-28,45.39604344708958,"[10.0, 13.0, 15.0]",371.0,"[0.0, 0.1351037390747074, 0.21375347652532523, 0.22308948005513782, 0.19194497723826218, 0.12318077482507771, 0.05991687173938354, 0.027811849788461743, 0.013041484471846446, 0.0063387148010432435, 0.003121693385878933, 0.001433571274881135, 0.0006745156320908878, 0.00031835763221831087, 0.00014785621314721868, 6.691023839484258e-05, 3.165005140562861e-05, 1.521441822551437e-05, 5.998488618046832e-06, 2.8641458943817413e-06]",313.5531034668992,0.7501432585697689,1.0651912231029514,1.177183164747366
2020-08-29,45.404494592353345,"[4.0, 8.0, 14.0, 14.0]",323.0,"[0.0, 0.1351037390747074, 0.21375347652532523, 0.22308948005513782, 0.19194497723826218, 0.12318077482507771, 0.05991687173938354, 0.027811849788461743, 0.013041484471846446, 0.0063387148010432435, 0.003121693385878933, 0.001433571274881135, 0.0006745156320908878, 0.00031835763221831087, 0.00014785621314721868, 6.691023839484258e-05, 3.165005140562861e-05, 1.521441822551437e-05, 5.998488618046832e-06, 2.8641458943817413e-06]",326.26189492477357,0.7501432585697689,1.065350035634162,1.1773586744906284
2020-08-30,45.6161163426117,[6.0],299.0,"[0.0, 0.1351037390747074, 0.21375347652532523, 0.22308948005513782, 0.19194497723826218, 0.12318077482507771, 0.05991687173938354, 0.027811849788461743, 0.013041484471846446, 0.0063387148010432435, 0.003121693385878933, 0.001433571274881135, 0.0006745156320908878, 0.00031835763221831087, 0.00014785621314721868, 6.691023839484258e-05, 3.165005140562861e-05, 1.521441822551437e-05, 5.998488618046832e-06, 2.8641458943817413e-06]",342.895423574332,0.7501432585697689,1.064955383786402,1.176922529786238
2020-08-31,45.95814523586964,"[6.0, 6.0, 9.0, 10.0, 11.0, 13.0]",248.0,"[0.0, 0.1351037390747074, 0.21375347652532523, 0.22308948005513782, 0.19194497723826218, 0.12318077482507771, 0.05991687173938354, 0.027811849788461743, 0.013041484471846446, 0.0063387148010432435, 0.003121693385878933, 0.001433571274881135, 0.0006745156320908878, 0.00031835763221831087, 0.00014785621314721868, 6.691023839484258e-05, 3.165005140562861e-05, 1.521441822551437e-05, 5.998488618046832e-06, 2.8641458943817413e-06]",352.20958448041097,0.7501432585697689,1.0642449167208237,1.1761373657231413
2020-09-01,46.33217151883967,"[8.0, 8.0, 6.0, 8.0, 10.0, 10.0, 13.0, 13.0, 12.0, 12.0, 13.0]",235.0,"[0.0, 0.11180484506536338, 0.1770032438193073, 0.18502688990890861, 0.16318619452770797, 0.13112664032232496, 0.09030794113407074, 0.0656902983199963, 0.03246789518587659, 0.022409944492238803, 0.010852135477620739, 0.007251367900191936, 0.0028726038463926813, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",342.7196572975064,0.907447706895089,1.0634573991821428,1.175267050263934
2020-09-02,46.67056820565063,"[6.0, 8.0, 10.0, 9.0]",267.0,"[0.0, 0.1351037390747074, 0.21375347652532523, 0.22308948005513782, 0.19194497723826218, 0.12318077482507771, 0.05991687173938354, 0.027811849788461743, 0.013041484471846446, 0.0063387148010432435, 0.003121693385878933, 0.001433571274881135, 0.0006745156320908878, 0.00031835763221831087, 0.00014785621314721868, 6.691023839484258e-05, 3.165005140562861e-05, 1.521441822551437e-05, 5.998488618046832e-06, 2.8641458943817413e-06]",329.80782878120874,0.7501432585697689,1.0627062467569737,1.1744369232689966
2020-09-03,46.97660808018993,"[7.0, 9.0, 11.0, 14.0]",195.0,"[0.0, 0.1351037390747074, 0.21375347652532523, 0.22308948005513782, 0.19194497723826218, 0.12318077482507771, 0.05991687173938354, 0.027811849788461743, 0.013041484471846446, 0.0063387148010432435, 0.003121693385878933, 0.001433571274881135, 0.0006745156320908878, 0.00031835763221831087, 0.00014785621314721868, 6.691023839484258e-05, 3.165005140562861e-05, 1.521441822551437e-05, 5.998488618046832e-06, 2.8641458943817413e-06]",301.9207685171862,0.7501432585697689,1.0619185884297155,1.1735664522190001
2020-09-04,47.31284657273814,"[5.0, 8.0, 6.0, 7.0, 9.0, 10.0, 9.0, 14.0]",198.0,"[0.0, 0.12247308720858313, 0.19389261443733183, 0.2026818641937986, 0.17875716407410266, 0.1256837205078539, 0.08161311062621229, 0.049471374614955405, 0.027944659744778118, 0.009643961675830913, 0.0032690980148720006, 0.00218440254975708, 0.0014422389570424078, 0.0009427033948816724, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",288.83340253269125,0.8284028155633397,1.060893597452417,1.1724336958684747
2020-09-05,47.744772698410365,"[5.0, 6.0, 7.0, 8.0, 8.0, 10.0, 10.0]",168.0,"[0.0, 0.126147607161167, 0.19970991109121003, 0.2087628618315785, 0.18412035676425612, 0.12681263808053017, 0.08005878292764713, 0.046588021098568536, 0.016447470985934503, 0.01135235005910806, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",264.5886588887263,0.8042724912308684,1.0594648304965026,1.170854711390974
2020-09-06,48.28091318542515,"[7.0, 8.0]",167.0,"[0.0, 0.1351037390747074, 0.21375347652532523, 0.22308948005513782, 0.19194497723826218, 0.12318077482507771, 0.05991687173938354, 0.027811849788461743, 0.013041484471846446, 0.0063387148010432435, 0.003121693385878933, 0.001433571274881135, 0.0006745156320908878, 0.00031835763221831087, 0.00014785621314721868, 6.691023839484258e-05, 3.165005140562861e-05, 1.521441822551437e-05, 5.998488618046832e-06, 2.8641458943817413e-06]",239.97798926016574,0.7501432585697689,1.057644196888051,1.1688426602338124
2020-09-07,48.85429921132324,"[8.0, 7.0, 12.0]",119.0,"[0.0, 0.1351037390747074, 0.21375347652532523, 0.22308948005513782, 0.19194497723826218, 0.12318077482507771, 0.05991687173938354, 0.027811849788461743, 0.013041484471846446, 0.0063387148010432435, 0.003121693385878933, 0.001433571274881135, 0.0006745156320908878, 0.00031835763221831087, 0.00014785621314721868, 6.691023839484258e-05, 3.165005140562861e-05, 1.521441822551437e-05, 5.998488618046832e-06, 2.8641458943817413e-06]",220.6660388017076,0.7501432585697689,1.055649301075282,1.1666380253144826
2020-09-08,49.36263172578627,"[6.0, 6.0, 6.0]",136.0,"[0.0, 0.1351037390747074, 0.21375347652532523, 0.22308948005513782, 0.19194497723826218, 0.12318077482507771, 0.05991687173938354, 0.027811849788461743, 0.013041484471846446, 0.0063387148010432435, 0.003121693385878933, 0.001433571274881135, 0.0006745156320908878, 0.00031835763221831087, 0.00014785621314721868, 6.691023839484258e-05, 3.165005140562861e-05, 1.521441822551437e-05, 5.998488618046832e-06, 2.8641458943817413e-06]",202.06702225615578,0.7501432585697689,1.0537853848520409,1.1645781409003888
2020-09-09,49.74001213515153,"[6.0, 6.0, 7.0, 10.0]",156.0,"[0.0, 0.1351037390747074, 0.21375347652532523, 0.22308948005513782, 0.19194497723826218, 0.12318077482507771, 0.05991687173938354, 0.027811849788461743, 0.013041484471846446, 0.0063387148010432435, 0.003121693385878933, 0.001433571274881135, 0.0006745156320908878, 0.00031835763221831087, 0.00014785621314721868, 6.691023839484258e-05, 3.165005140562861e-05, 1.521441822551437e-05, 5.998488618046832e-06, 2.8641458943817413e-06]",180.96079833954718,0.7501432585697689,1.052260755068113,1.1628932147808475
2020-09-10,50.00749892095715,"[5.0, 8.0, 8.0, 14.0, 19.0]",155.0,"[0.0, 0.1351037390747074, 0.21375347652532523, 0.22308948005513782, 0.19194497723826218, 0.12318077482507771, 0.05991687173938354, 0.027811849788461743, 0.013041484471846446, 0.0063387148010432435, 0.003121693385878933, 0.001433571274881135, 0.0006745156320908878, 0.00031835763221831087, 0.00014785621314721868, 6.691023839484258e-05, 3.165005140562861e-05, 1.521441822551437e-05, 5.998488618046832e-06, 2.8641458943817413e-06]",163.32006721915354,0.7501432585697689,1.0510731149210522,1.1615807086724839
2020-09-11,50.260848975154964,"[6.0, 8.0, 9.0, 8.0, 9.0, 9.0, 9.0, 9.0, 11.0, 12.0]",176.0,"[0.0, 0.11505940132680484, 0.18215567719668727, 0.1904128856833854, 0.1679364238301185, 0.13494363973816703, 0.09200737105363525, 0.06692646932542744, 0.03675431273366431, 0.007248145577974714, 0.004913934566920369, 0.001641738967214874, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",160.5918587792798,0.8817797511926454,1.05003834334965,1.160437143416975
2020-09-12,50.606108099967074,"[5.0, 6.0, 6.0, 7.0, 7.0, 7.0, 8.0, 10.0, 10.0, 18.0]",136.0,"[0.0, 0.12617565023096244, 0.19975430732750504, 0.20880927057159973, 0.18416128738618148, 0.1331828704385621, 0.07847504867924966, 0.032618864449033065, 0.017273683684197728, 0.011922617414009334, 0.0026943425831520364, 0.0018003525075667788, 0.0011886721717618153, 0.0007769622961920063, 0.0005035226096870495, 0.00032391629090122725, 0.0002070405561924761, 0.00013159080324603057, 0.0, 0.0]",151.58652370112046,0.804093738281588,1.0489408282089492,1.1592242378666222
2020-09-13,51.089531213727575,"[5.0, 5.0, 6.0, 7.0, 8.0, 11.0, 13.0]",121.0,"[0.0, 0.13097110323208785, 0.20734620315532895, 0.21674531085665044, 0.19116055227342887, 0.1097179690717334, 0.06649598741928406, 0.03627705268053811, 0.017076371632269254, 0.011786428969823083, 0.007990697773974448, 0.0026696814400181635, 0.001762641494863413, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",154.13299409672072,0.7746521772404814,1.047684552182639,1.1578358796485175
2020-09-14,51.672611901024375,"[8.0, 8.0, 11.0, 13.0, 14.0, 16.0]",109.0,"[0.0, 0.1351037390747074, 0.21375347652532523, 0.22308948005513782, 0.19194497723826218, 0.12318077482507771, 0.05991687173938354, 0.027811849788461743, 0.013041484471846446, 0.0063387148010432435, 0.003121693385878933, 0.001433571274881135, 0.0006745156320908878, 0.00031835763221831087, 0.00014785621314721868, 6.691023839484258e-05, 3.165005140562861e-05, 1.521441822551437e-05, 5.998488618046832e-06, 2.8641458943817413e-06]",153.80626501650065,0.7501432585697689,1.046337177205212,1.1563468445291625
2020-09-15,52.26840672321789,"[10.0, 12.0, 5.0, 6.0, 10.0, 10.0, 11.0, 16.0]",106.0,"[0.0, 0.11632186216540699, 0.18415433533620515, 0.19250214400185797, 0.169779064727043, 0.11937124103396929, 0.07751408265706775, 0.05638400288834164, 0.03981170394057976, 0.027478777738506776, 0.00931472156107689, 0.004149381355495043, 0.001369802337757271, 0.0008953560072796318, 0.0005802495122273031, 0.00037327473718554735, 0.0, 0.0, 0.0, 0.0]",149.93968285403335,0.8722096464554112,1.0450414952427491,1.1549149373185164
2020-09-16,52.81175742618186,"[6.0, 5.0, 8.0, 8.0, 9.0, 12.0]",113.0,"[0.0, 0.1351037390747074, 0.21375347652532523, 0.22308948005513782, 0.19194497723826218, 0.12318077482507771, 0.05991687173938354, 0.027811849788461743, 0.013041484471846446, 0.0063387148010432435, 0.003121693385878933, 0.001433571274881135, 0.0006745156320908878, 0.00031835763221831087, 0.00014785621314721868, 6.691023839484258e-05, 3.165005140562861e-05, 1.521441822551437e-05, 5.998488618046832e-06, 2.8641458943817413e-06]",140.63995892112544,0.7501432585697689,1.043864263348672,1.1536139337647373
2020-09-17,53.31103811603804,"[6.0, 4.0, 5.0, 6.0, 7.0, 9.0, 12.0, 13.0]",153.0,"[0.0, 0.1345514700034264, 0.21301444170276654, 0.2226704935090362, 0.17183803217105897, 0.1183532042037049, 0.05977456901807427, 0.032610166017269855, 0.023025436443448063, 0.010595056021816507, 0.007182997563165608, 0.004799659759510819, 0.0015844735867217101, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",129.6884403178923,0.7540389582643807,1.042710109377317,1.1523384344974341
2020-09-18,53.839144829613,"[6.0, 4.0, 6.0, 7.0, 8.0, 11.0, 12.0, 12.0, 27.0]",126.0,"[0.0, 0.12432579776085936, 0.19682572326118858, 0.20574793231623711, 0.1612989435603332, 0.1296101586155658, 0.07364241088107411, 0.044639779911488556, 0.02521545985769358, 0.017404178882621104, 0.011799293391686307, 0.0059131922137719865, 0.0013013834792996674, 0.0008506347841931479, 0.0005512672217516037, 0.00035463041843579896, 0.0002266723877068208, 0.00014406839954731618, 9.11101691647665e-05, 5.736248738125723e-05]",123.77945799810699,0.81605790673853,1.041366645802413,1.1508537220171515
2020-09-19,54.4709259023961,"[5.0, 6.0, 7.0, 7.0, 9.0, 11.0, 12.0]",110.0,"[0.0, 0.12529005916634808, 0.1983522885595125, 0.20734369758752266, 0.1828687115979169, 0.12595056922364953, 0.07951454550363057, 0.03470348775081391, 0.024503492289771608, 0.011275177092860411, 0.007644090735859221, 0.0025538804921147558, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",122.55659712686445,0.8097773354837339,1.0396574484516066,1.14896482328896
2020-09-20,55.215024338876425,"[5.0, 6.0, 6.0, 7.0, 9.0, 10.0, 15.0]",82.0,"[0.0, 0.1273560733003262, 0.20162308781044722, 0.21076276381398482, 0.1858841890056021, 0.12802747506861492, 0.06466058267021675, 0.035275743017261864, 0.024907551173128643, 0.011461103058511264, 0.0038850703182200727, 0.002595993595327475, 0.0017139895280886897, 0.0011203301221555705, 0.0007260475181145446, 0.0, 0.0, 0.0, 0.0, 0.0]",124.62390229876902,0.796640848332946,1.037591243086183,1.1466813814821435
2020-09-21,55.99209372394303,"[8.0, 5.0, 7.0, 7.0]",70.0,"[0.0, 0.1351037390747074, 0.21375347652532523, 0.22308948005513782, 0.19194497723826218, 0.12318077482507771, 0.05991687173938354, 0.027811849788461743, 0.013041484471846446, 0.0063387148010432435, 0.003121693385878933, 0.001433571274881135, 0.0006745156320908878, 0.00031835763221831087, 0.00014785621314721868, 6.691023839484258e-05, 3.165005140562861e-05, 1.521441822551437e-05, 5.998488618046832e-06, 2.8641458943817413e-06]",124.34397226339358,0.7501432585697689,1.035393060900629,1.1442520870927815
2020-09-22,56.68232715684485,"[4.0, 6.0, 6.0, 5.0, 6.0, 7.0, 8.0]",61.0,"[0.0, 0.1498571789724357, 0.23724559317822433, 0.24800005527114993, 0.187479399572451, 0.12553933594450037, 0.038042365230680456, 0.013836071830558228, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",118.04422652980581,0.6770249578299244,1.0333850914646772,1.1420330040173088
2020-09-23,57.20940338781065,"[7.0, 8.0, 11.0, 11.0, 11.0]",110.0,"[0.0, 0.1351037390747074, 0.21375347652532523, 0.22308948005513782, 0.19194497723826218, 0.12318077482507771, 0.05991687173938354, 0.027811849788461743, 0.013041484471846446, 0.0063387148010432435, 0.003121693385878933, 0.001433571274881135, 0.0006745156320908878, 0.00031835763221831087, 0.00014785621314721868, 6.691023839484258e-05, 3.165005140562861e-05, 1.521441822551437e-05, 5.998488618046832e-06, 2.8641458943817413e-06]",107.33251529097222,0.7501432585697689,1.0318133641431575,1.1402960286251564
2020-09-24,57.600729457578105,"[5.0, 5.0, 5.0, 10.0, 7.0, 7.0, 7.0]",125.0,"[0.0, 0.14128226687783105, 0.22367026685562083, 0.2338093525768308, 0.20621034332244442, 0.09468472360787726, 0.07173111937698397, 0.013044364015856236, 0.0092103847135656, 0.00635717865298995, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",92.17902446208686,0.7181159569166327,1.0307428627060369,1.139112976941774
2020-09-25,57.972637393613645,"[5.0, 6.0, 20.0]",114.0,"[0.0, 0.1351037390747074, 0.21375347652532523, 0.22308948005513782, 0.19194497723826218, 0.12318077482507771, 0.05991687173938354, 0.027811849788461743, 0.013041484471846446, 0.0063387148010432435, 0.003121693385878933, 0.001433571274881135, 0.0006745156320908878, 0.00031835763221831087, 0.00014785621314721868, 6.691023839484258e-05, 3.165005140562861e-05, 1.521441822551437e-05, 5.998488618046832e-06, 2.8641458943817413e-06]",87.45878603509766,0.7501432585697689,1.0301118384673404,1.13841560815556
2020-09-26,58.45151689094543,"[5.0, 9.0, 13.0]",61.0,"[0.0, 0.1351037390747074, 0.21375347652532523, 0.22308948005513782, 0.19194497723826218, 0.12318077482507771, 0.05991687173938354, 0.027811849788461743, 0.013041484471846446, 0.0063387148010432435, 0.003121693385878933, 0.001433571274881135, 0.0006745156320908878, 0.00031835763221831087, 0.00014785621314721868, 6.691023839484258e-05, 3.165005140562861e-05, 1.521441822551437e-05, 5.998488618046832e-06, 2.8641458943817413e-06]",91.00971516841396,0.7501432585697689,1.0299202124087092,1.1382038349403336
